,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
97123,2010/9/11,Adelaide,11.3,16.9,0,NA,5,W,33,NW,NW,13,15,57,49,1020.5,1019.1,NA,NA,13.7,16.3,FALSE,FALSE
97124,2010/9/12,Adelaide,8.1,19.6,0,NA,9.2,NW,39,N,NW,11,24,49,39,1017.8,1014.7,NA,NA,15.7,18.6,FALSE,FALSE
97125,2010/9/13,Adelaide,12.4,20.5,0,8.4,2.6,ESE,31,NE,ESE,7,15,74,50,1015.8,1012.1,NA,NA,15.1,19.3,FALSE,TRUE
97126,2010/9/14,Adelaide,11.9,16.4,9.2,2.2,4.6,SW,39,SSE,SSW,9,13,76,56,1017.3,1017.8,NA,NA,12.7,15.2,TRUE,FALSE
97127,2010/9/15,Adelaide,9.1,16.1,0.4,2.6,8.7,WNW,43,W,WSW,17,20,71,63,1022.6,1020.9,NA,NA,12.5,14.4,FALSE,FALSE
97128,2010/9/16,Adelaide,10.6,15.7,0.8,2.8,8.6,WSW,43,SW,SW,19,24,61,50,1025.5,1024.7,NA,NA,12.3,14.3,FALSE,FALSE
97129,2010/9/17,Adelaide,10.2,15.1,0,3.8,1,SW,33,SSW,SSW,9,15,45,51,1030.7,1027.7,NA,NA,12.2,14.1,FALSE,FALSE
97130,2010/9/18,Adelaide,8.1,15.8,0,NA,3.2,WSW,33,S,SW,17,19,52,63,1027.5,1024.4,NA,NA,11.8,13.8,FALSE,FALSE
97131,2010/9/19,Adelaide,9.1,17.6,0,NA,8.1,S,37,SSW,SSW,7,19,81,48,1029,1027.2,NA,NA,12.3,16.7,FALSE,FALSE
97132,2010/9/20,Adelaide,8.8,15.6,0,7.4,0.6,SSW,28,S,WSW,7,13,65,72,1032.3,1029.7,NA,NA,12.4,14.2,FALSE,FALSE
97133,2010/9/21,Adelaide,10,18,0,1.4,6.5,SSE,31,SSE,SE,11,19,68,60,1030.7,1028.4,NA,NA,13.7,16,FALSE,FALSE
97135,2010/9/23,Adelaide,8.2,16.6,0,2.8,5.8,SSW,37,W,SW,9,20,67,48,1030.5,1027.6,NA,NA,13.1,15.8,FALSE,FALSE
97136,2010/9/24,Adelaide,4.9,18.3,0,3,10.1,NNE,24,NNW,W,9,11,57,47,1025.9,1022,NA,NA,12.3,17.5,FALSE,FALSE
97137,2010/9/25,Adelaide,10.1,18.6,0,NA,2.6,WSW,35,WNW,SW,13,19,74,61,1018.9,1018.9,NA,NA,14.5,17.2,FALSE,FALSE
97138,2010/9/26,Adelaide,7.3,18.2,0,NA,7.8,W,28,N,W,9,15,64,50,1022.4,1018.2,NA,NA,13.2,17.1,FALSE,FALSE
97139,2010/9/27,Adelaide,10.6,16.5,0,8,6.4,WSW,44,WNW,SW,19,22,73,55,1017.1,1017,NA,NA,15.4,14.7,FALSE,FALSE
97140,2010/9/28,Adelaide,10.2,14.9,0.6,3,7.1,WSW,39,SW,SW,19,19,45,52,1020.6,1020.3,NA,NA,14.2,14.2,FALSE,FALSE
97141,2010/9/29,Adelaide,5.1,16,0.2,2.8,6.9,WSW,30,SSW,SW,7,15,49,44,1028.5,1026.7,NA,NA,12.2,15.2,FALSE,FALSE
97142,2010/9/30,Adelaide,5.3,18.1,0,2.4,7.7,NNW,30,NE,NW,11,13,43,26,1027,1023.4,NA,NA,12.8,16.8,FALSE,FALSE
97143,2010/10/1,Adelaide,9.8,22.5,0,3.2,9.2,E,35,NE,N,15,15,29,19,1023.4,1021.3,NA,NA,17.9,21,FALSE,FALSE
97144,2010/10/2,Adelaide,14.7,23.5,0,NA,10.9,NE,39,NE,NNE,24,17,30,20,1024,1021.1,NA,NA,18.3,23.5,FALSE,FALSE
97145,2010/10/3,Adelaide,15.7,25.7,0,NA,7.3,NE,46,NNE,NNE,15,19,40,27,1020.1,1016.9,NA,NA,18.9,24.6,FALSE,FALSE
97146,2010/10/4,Adelaide,14.7,20,0,NA,7.9,WNW,35,WSW,WSW,6,17,76,58,1019.9,1019.8,NA,NA,15.9,18.5,FALSE,FALSE
97147,2010/10/5,Adelaide,9,21,0,21.4,11.5,WSW,28,W,SW,6,15,69,50,1023.5,1020,NA,NA,14.6,19.3,FALSE,FALSE
97148,2010/10/6,Adelaide,10.8,21.4,0,3.2,10.9,WSW,56,SW,SW,9,28,65,59,1017,1019.5,NA,NA,16,16.2,FALSE,FALSE
97149,2010/10/7,Adelaide,6.3,16.2,0,4.8,11.1,SW,41,S,SW,9,22,43,40,1028.4,1027.7,NA,NA,12.5,15.4,FALSE,FALSE
97150,2010/10/8,Adelaide,9.3,18.1,0,4.4,3.8,WSW,26,SSW,SW,7,11,65,64,1029.8,1028,NA,NA,13.6,15.9,FALSE,FALSE
97151,2010/10/9,Adelaide,6.6,20.8,0,NA,11.5,ESE,44,SSE,WSW,2,17,64,43,1027.6,1024.3,NA,NA,13.4,20.1,FALSE,FALSE
97152,2010/10/10,Adelaide,13.4,25.7,0,NA,11.8,ESE,37,NE,ENE,15,20,42,27,1024.7,1021.5,NA,NA,18.7,25.1,FALSE,FALSE
97153,2010/10/11,Adelaide,18.5,30,0,14.2,10.1,N,54,NNE,N,19,22,34,22,1020.8,1017.5,NA,NA,23.7,28.8,FALSE,FALSE
97154,2010/10/12,Adelaide,20.2,21.9,0,7.8,0,NE,35,N,W,9,7,45,68,1019.9,1020.1,NA,NA,21.9,19.3,FALSE,TRUE
97155,2010/10/13,Adelaide,13.2,18.8,1.4,1,3,W,28,ENE,WSW,6,17,72,58,1019.2,1016.6,NA,NA,14.5,18,TRUE,FALSE
97156,2010/10/14,Adelaide,7.8,22.8,0.2,2.2,6.2,NNW,37,NNE,NW,11,13,61,34,1010,1004.1,NA,NA,15.3,22.5,FALSE,TRUE
97157,2010/10/15,Adelaide,8.9,13.6,10.4,4,4.4,SW,59,SSW,SSW,20,17,84,68,1002,1005.1,NA,NA,9.2,11,TRUE,TRUE
97158,2010/10/16,Adelaide,7.9,15.5,2,NA,8.3,SW,43,S,SW,13,24,63,51,1016.8,1018.1,NA,NA,11.6,14.6,TRUE,FALSE
97159,2010/10/17,Adelaide,9.9,15.9,0.8,NA,6.2,SW,33,SW,WSW,7,17,69,53,1021.6,1021,NA,NA,12.1,15.1,FALSE,FALSE
97160,2010/10/18,Adelaide,10.6,18.1,0.4,8.6,9,SW,33,SSW,WSW,11,19,67,45,1024.8,1024.5,NA,NA,12.6,16.8,FALSE,FALSE
97161,2010/10/19,Adelaide,6.9,20,0,NA,12.4,WSW,30,SSW,SSW,4,13,63,45,1028.8,1026.4,NA,NA,13.8,19.2,FALSE,FALSE
97162,2010/10/20,Adelaide,11.4,24.9,0,8.6,12.4,NNW,30,NNE,SW,7,15,47,29,1026.9,1022.8,NA,NA,18.3,24.4,FALSE,FALSE
97163,2010/10/21,Adelaide,13,28.5,0,5,12.5,NW,35,N,NW,15,20,31,16,1019.9,1016.9,NA,NA,22.2,27.3,FALSE,FALSE
97164,2010/10/22,Adelaide,18.5,26.1,0,7.4,2.7,WSW,43,N,WSW,15,13,26,46,1014.6,1015.4,NA,NA,24.6,21,FALSE,TRUE
97165,2010/10/23,Adelaide,12.6,18.6,4,NA,10.5,SSE,33,SSW,SSE,13,19,64,41,1022.4,1022.8,NA,NA,14.1,17,TRUE,FALSE
97166,2010/10/24,Adelaide,8.9,18.7,0,NA,12.5,WSW,31,SW,WSW,4,19,58,43,1025.2,1022.7,NA,NA,13.7,18,FALSE,FALSE
97168,2010/10/26,Adelaide,10.8,21.2,0,3.6,10.1,SW,35,WSW,W,11,22,60,43,1019.2,1019.2,NA,NA,16.6,21.1,FALSE,FALSE
97169,2010/10/27,Adelaide,10,21.1,0,4.2,12.2,WSW,31,WNW,SW,4,15,63,47,1022,1020,NA,NA,15.6,19.5,FALSE,FALSE
97170,2010/10/28,Adelaide,13.2,29.7,0,5.2,9,NNE,41,NE,NNE,20,17,30,21,1014.7,1010.1,NA,NA,21,28.6,FALSE,FALSE
97171,2010/10/29,Adelaide,21,23.6,0,9.2,0.1,WSW,44,N,WNW,11,7,35,91,1005.7,1005.3,NA,NA,23.1,19.5,FALSE,TRUE
97172,2010/10/30,Adelaide,11.4,17.4,9.6,NA,4.6,SSE,54,S,SSE,13,22,74,61,1012.2,1011.9,NA,NA,14.6,16.1,TRUE,FALSE
97173,2010/10/31,Adelaide,9.3,16.1,0.4,5,9.4,WSW,50,SW,SW,13,20,64,35,1019.4,1019.5,NA,NA,12.5,15,FALSE,TRUE
97174,2010/11/1,Adelaide,5.3,18,2.4,4.2,10.1,WNW,28,NNE,SW,4,13,60,39,1023.2,1021.2,NA,NA,11.3,16.6,TRUE,FALSE
97175,2010/11/2,Adelaide,11.2,19.5,0.2,3.8,11.2,SW,37,WSW,WSW,13,19,66,49,1022.7,1022,NA,NA,14.9,18.7,FALSE,FALSE
97176,2010/11/3,Adelaide,11.7,15.8,0,5.2,0.1,SW,31,S,WSW,9,19,50,67,1025.4,1024.4,NA,NA,14.5,14.1,FALSE,FALSE
97177,2010/11/4,Adelaide,10.7,18.7,0,2,10.5,SE,35,SSE,ESE,15,17,48,33,1026.5,1023,NA,NA,13.2,17.5,FALSE,FALSE
97178,2010/11/5,Adelaide,11,22.8,0,6,12.8,ESE,39,E,E,13,9,41,26,1021.7,1017.2,NA,NA,15.9,21.1,FALSE,FALSE
97179,2010/11/6,Adelaide,14.2,27.9,0,NA,8.2,NNE,43,NE,WNW,17,11,31,18,1014.9,1012.2,NA,NA,21,27.4,FALSE,FALSE
97180,2010/11/7,Adelaide,14.4,21,0.4,NA,7.6,W,33,WSW,W,13,20,83,44,1012.2,1011.7,NA,NA,15.9,20.7,FALSE,FALSE
97181,2010/11/8,Adelaide,13.7,23.1,0,16,12.2,W,31,WNW,WNW,13,17,61,38,1016,1016.3,NA,NA,17.2,22.5,FALSE,FALSE
97182,2010/11/9,Adelaide,11.1,29.9,0,5.4,10.9,NNE,31,WNW,WSW,6,11,48,28,1022.6,1018.1,NA,NA,19,27.2,FALSE,FALSE
97183,2010/11/10,Adelaide,16.5,27.6,0,5.8,5.1,SE,30,NE,NNE,6,11,29,39,1016.7,1014.6,NA,NA,23.7,25.1,FALSE,FALSE
97184,2010/11/11,Adelaide,15.2,32.1,0,3.4,5,W,28,ENE,NNW,4,6,51,31,1010,1005.5,NA,NA,21.6,30.2,FALSE,FALSE
97185,2010/11/12,Adelaide,21.6,22.2,0,5.8,1,N,37,WNW,SW,15,9,63,75,1006.7,1008.2,NA,NA,22.2,18.2,FALSE,TRUE
97186,2010/11/13,Adelaide,14.7,17.8,2.2,NA,0,ESE,31,SE,SW,9,6,71,75,1013.9,1013.1,NA,NA,16,16.5,TRUE,FALSE
97187,2010/11/14,Adelaide,12.5,22.6,0.8,NA,9.7,SW,37,SSE,SW,13,20,60,47,1018.5,1016.9,NA,NA,17.2,20.9,FALSE,FALSE
97188,2010/11/15,Adelaide,12.7,22.7,0,9.6,8,SSW,39,N,SW,7,17,51,47,1017.9,1016,NA,NA,16.6,20.3,FALSE,FALSE
97189,2010/11/16,Adelaide,9.9,20.8,0,5,9.5,SW,35,NE,SSW,6,19,55,45,1018.4,1016.7,NA,NA,16.1,18.4,FALSE,FALSE
97190,2010/11/17,Adelaide,8.7,21.4,0,4.8,13.2,WSW,30,WNW,SW,6,13,51,36,1020.5,1018.2,NA,NA,15.3,20.2,FALSE,FALSE
97191,2010/11/18,Adelaide,13.2,21.2,1,5.4,6.9,WSW,39,WSW,SW,15,19,74,48,1019.9,1019.7,NA,NA,16.6,20.3,FALSE,FALSE
97192,2010/11/19,Adelaide,10.7,24.3,0.4,5.4,13,ESE,39,ESE,ENE,19,9,45,29,1024.7,1021.7,NA,NA,14.9,23,FALSE,FALSE
97193,2010/11/20,Adelaide,11.6,29,0,NA,13.1,WSW,28,WSW,WSW,6,17,46,23,1022.9,1020.1,NA,NA,19.4,27.5,FALSE,FALSE
97194,2010/11/21,Adelaide,16.5,33.8,0,NA,13,ESE,30,WSW,WSW,2,15,38,16,1019.8,1016.9,NA,NA,23.7,32.5,FALSE,FALSE
97195,2010/11/22,Adelaide,23.5,36.4,0,23.6,12.7,E,39,NE,WSW,17,11,19,15,1016,1013.3,NA,NA,30,35.2,FALSE,FALSE
97196,2010/11/23,Adelaide,23.5,36.4,0,9.4,7.7,N,35,NNE,W,13,13,34,20,1015.6,1012.2,NA,NA,27.6,35.9,FALSE,FALSE
97197,2010/11/24,Adelaide,24.8,27.8,0,9.6,0.1,NNW,41,NNE,SSW,15,7,49,88,1014.8,1016.9,NA,NA,26.4,19.4,FALSE,TRUE
97198,2010/11/25,Adelaide,17.3,25.3,11.4,1.4,4.5,W,20,NW,SW,6,6,84,57,1018.3,1017.3,NA,NA,19.3,22.4,TRUE,FALSE
97199,2010/11/26,Adelaide,15.3,29.5,0,3.4,10.1,WSW,35,WSW,WSW,6,15,71,44,1014.4,1011.3,NA,NA,19.7,28,FALSE,TRUE
97200,2010/11/27,Adelaide,14.7,20.2,2.8,NA,5.6,S,41,SW,S,13,15,94,48,1011.7,1011,NA,NA,14.8,19.7,TRUE,TRUE
97201,2010/11/28,Adelaide,11.8,19.5,1.4,NA,7.4,SSW,44,SSW,S,15,20,62,52,1020.2,1020.4,NA,NA,14.4,16.3,TRUE,FALSE
97202,2010/11/29,Adelaide,12.1,18.9,0.2,14.6,5.3,SSE,46,S,S,13,24,52,51,1021.4,1018.3,NA,NA,15.1,16.9,FALSE,FALSE
97203,2010/11/30,Adelaide,13.9,23.5,0,4.6,5.1,SSE,33,SSE,WSW,19,13,65,59,1015.9,1013.1,NA,NA,16.5,21,FALSE,FALSE
97204,2010/12/1,Adelaide,16.3,25.1,0,3.8,5.9,NE,35,ESE,SSW,9,9,68,86,1012.3,1010,NA,NA,20.5,20.3,FALSE,TRUE
97205,2010/12/2,Adelaide,15.1,27.2,1.4,3.6,13.1,WSW,28,NW,WSW,11,17,71,55,1011.4,1009.1,NA,NA,19.5,24.4,TRUE,FALSE
97206,2010/12/3,Adelaide,15.5,34.8,0,5.2,13.4,NNW,30,N,WNW,9,15,46,19,1009.4,1006.3,NA,NA,24.9,34.1,FALSE,FALSE
97207,2010/12/4,Adelaide,24.9,38.2,0,NA,12.2,NNW,35,NE,WSW,13,13,24,12,1007,1004.3,NA,NA,30.9,37.4,FALSE,FALSE
97208,2010/12/5,Adelaide,26.4,30.2,0,NA,1.2,NE,46,NNW,SW,17,17,44,52,1008.3,1008.1,NA,NA,27.5,25.3,FALSE,TRUE
97209,2010/12/6,Adelaide,19.9,33.1,2.2,24.2,7.9,NNE,74,NNE,WSW,15,15,48,32,1006.3,1002.4,NA,NA,26.8,32.5,TRUE,TRUE
97210,2010/12/7,Adelaide,21.1,32.5,3.4,5.8,6,WSW,52,NNW,SSE,20,19,64,92,1001.2,999.7,NA,NA,25.7,21.2,TRUE,TRUE
97211,2010/12/8,Adelaide,16.8,24.4,66.2,NA,7.6,NNE,41,WSW,WNW,17,20,84,53,1005,1006.3,NA,NA,17.7,23.2,TRUE,FALSE
97212,2010/12/9,Adelaide,16.1,24.5,0,4.4,11.1,NW,46,WSW,W,15,24,72,41,1012,1011.2,NA,NA,19.1,23.7,FALSE,FALSE
97213,2010/12/10,Adelaide,13.7,18.3,0.2,6.8,2,WSW,44,SW,WSW,19,19,65,55,1016.1,1015,NA,NA,14.7,16.7,FALSE,FALSE
97214,2010/12/11,Adelaide,14.2,21.7,0.4,NA,4.8,WNW,59,NW,W,17,28,73,51,1009.6,1005.9,NA,NA,16.2,21.4,FALSE,TRUE
97215,2010/12/12,Adelaide,13.2,20.6,2.2,NA,7.3,WSW,39,SW,WSW,19,17,55,39,1010.3,1011,NA,NA,15.9,19.8,TRUE,FALSE
97216,2010/12/13,Adelaide,12.9,24.2,0,11.4,11.4,W,31,NW,SW,4,19,53,44,1016.7,1014,NA,NA,16.6,21.5,FALSE,FALSE
97217,2010/12/14,Adelaide,16.6,32.4,0,6.8,8.6,NNW,48,NE,NNW,19,15,35,20,1009.9,1006.2,NA,NA,24.1,31.2,FALSE,FALSE
97218,2010/12/15,Adelaide,16.3,21.7,0,9.4,11.1,SW,46,SSW,SW,20,20,51,44,1009.4,1009.7,NA,NA,17.3,20.6,FALSE,FALSE
97219,2010/12/16,Adelaide,14,22.5,0,6.8,12.4,WNW,33,WSW,SW,15,17,47,36,1012.1,1009.9,NA,NA,17.6,21.6,FALSE,TRUE
97220,2010/12/17,Adelaide,15.1,21.4,2.2,6.4,5.4,W,43,WSW,SW,20,22,87,42,1006.7,1006.1,NA,NA,15.2,21,TRUE,TRUE
97221,2010/12/18,Adelaide,13.6,19.8,2.6,NA,7.5,WSW,54,WSW,WSW,11,20,76,46,1008.5,1007.4,NA,NA,14.4,18.9,TRUE,TRUE
97222,2010/12/19,Adelaide,12.6,17.6,3.8,NA,9.1,SW,67,WSW,SW,30,31,50,42,1002.8,1005.7,NA,NA,14.5,16.3,TRUE,TRUE
97223,2010/12/20,Adelaide,11.6,19.1,1.6,15,2.6,WSW,39,SSW,WSW,11,20,74,45,1014.3,1013.9,NA,NA,14.4,17.9,TRUE,FALSE
97224,2010/12/21,Adelaide,13.6,21.6,0.8,3.8,11.4,SSE,35,S,SSW,9,13,52,40,1016.5,1014.9,NA,NA,16.7,20.4,FALSE,FALSE
97226,2010/12/23,Adelaide,13.1,25.5,0,5.2,12.8,SE,33,E,SE,9,17,51,36,1022.7,1021.8,NA,NA,18.1,24.7,FALSE,FALSE
97227,2010/12/24,Adelaide,16.5,33.3,0,7.8,13.5,ESE,39,SSW,S,6,13,39,28,1020.8,1016.4,NA,NA,23.2,30.1,FALSE,FALSE
97228,2010/12/25,Adelaide,19.4,31.7,0,NA,6.9,WSW,31,W,WSW,6,19,45,22,1012,1009.6,NA,NA,22.4,30.5,FALSE,FALSE
97229,2010/12/26,Adelaide,15.6,21.4,0,NA,7.9,SE,44,SE,SSE,17,28,57,55,1011.4,1010.7,NA,NA,19.3,19.8,FALSE,FALSE
97230,2010/12/27,Adelaide,13.6,21.3,0,21.8,9.2,SE,43,SSE,SSE,19,17,50,39,1017.8,1015.8,NA,NA,15,20.6,FALSE,FALSE
97231,2010/12/28,Adelaide,12.7,29.6,0,NA,12.4,E,30,NNE,SW,7,11,37,16,1016.6,1012.3,NA,NA,18.3,27.9,FALSE,FALSE
97232,2010/12/29,Adelaide,15.4,31.2,0,13,13.3,W,28,NE,SW,6,17,30,22,1014.1,1013.4,NA,NA,23.8,29.7,FALSE,FALSE
97233,2010/12/30,Adelaide,16.6,39.6,0,7.4,13.3,WNW,35,WSW,NW,4,17,41,11,1014.9,1011.4,NA,NA,23.3,37.5,FALSE,FALSE
97234,2010/12/31,Adelaide,23.3,36.9,0,11.8,12.6,NNW,54,N,SW,20,15,17,24,1009,1008.8,NA,NA,33.6,33.3,FALSE,FALSE
97235,2011/1/1,Adelaide,18.2,28.6,0,NA,7.9,WSW,43,NW,SW,9,7,73,48,1013,1011.3,NA,NA,20.5,25.1,FALSE,FALSE
97236,2011/1/2,Adelaide,14.7,26.1,0,NA,13.6,SE,35,SE,SSE,11,15,53,34,1017,1015.1,NA,NA,18.8,25.5,FALSE,FALSE
97237,2011/1/3,Adelaide,13.6,26.2,0,22.4,13.7,ESE,43,NE,SE,9,13,44,27,1017.2,1014.8,NA,NA,18,24.9,FALSE,FALSE
97238,2011/1/4,Adelaide,15.2,29.6,0,8,11.9,WSW,30,SSW,SW,7,9,44,19,1012.4,1009.9,NA,NA,20.7,27.2,FALSE,FALSE
97239,2011/1/5,Adelaide,14.8,28.7,0,6.4,12,SE,31,W,WNW,4,13,57,27,1010.8,1008.7,NA,NA,18.6,27.1,FALSE,FALSE
97240,2011/1/6,Adelaide,16.7,35.3,0,7.2,8.4,NW,44,NE,NW,19,22,31,14,1007.1,1003.7,NA,NA,25.2,34.4,FALSE,FALSE
97241,2011/1/7,Adelaide,23.3,35.7,0,7.6,12.2,WSW,30,NNW,NNW,9,13,28,28,1004.8,1004.5,NA,NA,29.3,33.7,FALSE,FALSE
97242,2011/1/8,Adelaide,24.9,28.4,0,NA,4.8,SE,48,E,ESE,4,11,54,66,1005.7,1009,NA,NA,26.5,23,FALSE,FALSE
97243,2011/1/9,Adelaide,18.2,30.9,0.6,NA,13.6,ESE,44,SSE,SE,13,13,48,38,1014.8,1012.7,NA,NA,21.4,29.4,FALSE,FALSE
97244,2011/1/10,Adelaide,21.3,32.1,0,22.4,13.5,SE,44,E,ESE,4,17,57,38,1012,1008.5,NA,NA,24.8,31.4,FALSE,FALSE
97245,2011/1/11,Adelaide,21.6,25.5,0,7.2,2.3,SSE,31,SE,SSW,11,13,68,62,1008.6,1006.2,NA,NA,24,24.5,FALSE,FALSE
97246,2011/1/12,Adelaide,17.4,27.2,0,4,3.7,NW,20,NE,WNW,6,9,85,72,1005,1004.4,NA,NA,19.2,22.6,FALSE,FALSE
97247,2011/1/13,Adelaide,19.2,21.9,0.8,1.8,0,ENE,26,ENE,SW,13,9,83,93,1003.3,999.9,NA,NA,21.2,20.2,FALSE,TRUE
97248,2011/1/14,Adelaide,18.3,28.1,15.6,1,11.4,NW,33,W,WNW,13,17,78,42,1005.8,1005.6,NA,NA,20.4,26.7,TRUE,FALSE
97249,2011/1/15,Adelaide,15.2,32.1,0,NA,13.6,WSW,33,NNE,W,2,17,50,28,1009.7,1009,NA,NA,24.3,31.4,FALSE,FALSE
97250,2011/1/16,Adelaide,18.9,26.9,0,NA,13.3,SW,41,NNW,WSW,6,24,61,41,1011.1,1010.4,NA,NA,23.3,25.2,FALSE,FALSE
97251,2011/1/17,Adelaide,14.5,23.9,0,23.2,8.6,SW,43,S,WSW,15,24,59,49,1013.8,1012.1,NA,NA,17.4,22.6,FALSE,FALSE
97252,2011/1/18,Adelaide,15.1,27.1,0,5,13.2,SW,31,SSW,SW,4,17,56,47,1013.1,1010.3,NA,NA,17.6,24.3,FALSE,FALSE
97253,2011/1/19,Adelaide,13.2,28.6,0,6.6,13.4,WSW,26,SW,SW,2,15,55,36,1012.8,1010.7,NA,NA,18.8,27.1,FALSE,FALSE
97254,2011/1/20,Adelaide,17,37,0,7,13.5,WNW,33,N,WNW,15,15,34,18,1009.1,1006,NA,NA,26.2,35.6,FALSE,FALSE
97255,2011/1/21,Adelaide,21.5,29.2,0,8.6,13.3,WSW,35,SSE,SSE,17,20,55,38,1009.8,1010.7,NA,NA,23.6,28.3,FALSE,FALSE
97256,2011/1/22,Adelaide,17,32.1,0,NA,13.3,SSW,30,S,SSW,2,15,48,32,1014.2,1011.3,NA,NA,21.6,32,FALSE,FALSE
97257,2011/1/23,Adelaide,14.9,32,0,NA,11.4,SW,31,WSW,WSW,6,17,45,27,1010.3,1006.5,NA,NA,21.7,31.1,FALSE,FALSE
97258,2011/1/24,Adelaide,19.9,27.3,0,24.6,9.3,SSE,30,S,W,13,15,61,43,1008.3,1006.6,NA,NA,20.8,26.6,FALSE,FALSE
97259,2011/1/25,Adelaide,18.4,32.5,0,6.6,7.5,SSE,43,SSE,SW,7,15,45,28,1006.1,1003.2,NA,NA,24.5,30.4,FALSE,FALSE
97260,2011/1/26,Adelaide,16.7,29.6,0.4,NA,12.8,NE,28,ESE,SW,9,17,64,40,1015.2,1014.4,NA,NA,19.6,28.2,FALSE,FALSE
97261,2011/1/27,Adelaide,19.5,32,0,12.4,9.5,WSW,37,NE,SW,6,22,40,35,1017.8,1018.4,NA,NA,25.5,29.3,FALSE,FALSE
97262,2011/1/28,Adelaide,15.8,31.8,0,8,12.8,SW,30,E,SW,6,15,49,32,1021.2,1018.6,NA,NA,21.4,30.1,FALSE,FALSE
97263,2011/1/29,Adelaide,18.5,37.7,0,NA,12.7,WSW,30,NNE,SW,13,19,30,15,1017.5,1015.6,NA,NA,25.8,35.7,FALSE,FALSE
97264,2011/1/30,Adelaide,25.8,42.5,0,NA,12.9,SSW,31,NNE,WSW,11,15,16,10,1013.6,1013.3,NA,NA,33.1,41.5,FALSE,FALSE
97265,2011/1/31,Adelaide,28.2,42.9,0,28,13,NW,48,N,NW,15,20,23,15,1011,1007.8,NA,NA,35.3,42.4,FALSE,FALSE
97266,2011/2/1,Adelaide,28.7,33.2,0,11.4,12.8,SSW,46,NW,SSW,13,15,34,41,1006.3,1007.6,NA,NA,31.3,31.3,FALSE,FALSE
97267,2011/2/2,Adelaide,19.4,36,0,9.2,11.6,SW,28,NNW,SW,4,9,53,36,1009,1007.5,NA,NA,24.3,34.4,FALSE,FALSE
97268,2011/2/3,Adelaide,23.6,32.7,0,7,2.4,W,26,E,NNE,6,9,52,44,1011.7,1010.7,NA,NA,25.5,30.6,FALSE,FALSE
97269,2011/2/4,Adelaide,25.4,34.5,0,4,7.7,WSW,28,N,SW,11,13,56,46,1009.2,1006.7,NA,NA,30,32,FALSE,FALSE
97270,2011/2/5,Adelaide,19.8,22.4,0,NA,2.6,SW,39,WSW,SW,19,15,67,61,1009.8,1011.6,NA,NA,21.1,20.7,FALSE,FALSE
97271,2011/2/6,Adelaide,12.1,22.7,0,NA,12.9,SE,48,S,SE,13,22,45,25,1024.7,1024.4,NA,NA,16.3,22,FALSE,FALSE
97272,2011/2/7,Adelaide,14.6,27.2,0,17.8,12.9,E,37,E,ESE,15,17,34,19,1026,1021.7,NA,NA,18.4,26.2,FALSE,FALSE
97273,2011/2/8,Adelaide,13.9,28.3,0,7,12.8,ESE,31,NE,SE,9,17,60,29,1022.9,1019.3,NA,NA,17.1,27.6,FALSE,FALSE
97274,2011/2/9,Adelaide,15.9,33,0,7.6,10.2,NE,43,NE,WSW,17,15,35,26,1019,1016.2,NA,NA,23.9,31.4,FALSE,FALSE
97275,2011/2/10,Adelaide,21.5,37.5,0,6.8,6.4,WNW,39,NNE,NW,13,20,41,26,1013.1,1010.8,NA,NA,28.2,36.3,FALSE,FALSE
97276,2011/2/11,Adelaide,22.8,24.7,0.4,6,2,SE,37,SSW,SSE,7,19,87,75,1012.4,1014.1,NA,NA,22.8,23.4,FALSE,TRUE
97277,2011/2/12,Adelaide,16.4,22,12.2,NA,2.4,SE,43,E,SSE,9,20,63,53,1021.4,1020.1,NA,NA,17.6,20.8,TRUE,FALSE
97278,2011/2/13,Adelaide,12.7,25.8,0,NA,12.6,SE,31,ESE,ESE,11,13,60,39,1025,1022.1,NA,NA,15.7,24.2,FALSE,FALSE
97279,2011/2/14,Adelaide,15.5,27.5,0,16.2,10,SE,31,N,SW,4,17,57,46,1022.2,1019.2,NA,NA,19,25.1,FALSE,FALSE
97281,2011/2/16,Adelaide,19.3,33.1,0,6.8,12.3,W,31,ENE,WNW,4,13,52,35,1013.3,1010.8,NA,NA,24.9,31.9,FALSE,FALSE
97282,2011/2/17,Adelaide,18.9,30.9,0,7.4,7.3,WNW,30,SSW,WNW,9,20,75,40,1014.1,1011.7,NA,NA,20.9,29.6,FALSE,TRUE
97283,2011/2/18,Adelaide,20.5,22.5,1.2,5.2,0,N,48,NE,ENE,6,20,83,88,1011.4,1004,NA,NA,20.6,20.2,TRUE,TRUE
97286,2011/2/21,Adelaide,14.8,22.3,0.4,10.6,10.6,SSE,41,S,SSE,13,19,50,45,1023.4,1022.9,NA,NA,16.2,21.3,FALSE,FALSE
97287,2011/2/22,Adelaide,13.1,24.6,0,5.8,12.4,ESE,35,SE,ESE,9,13,57,37,1024.6,1022,NA,NA,16.5,24.4,FALSE,FALSE
