"","Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"58863","2010-11-21","Bendigo",13.1,30,0,6.4,NA,"SSE",39,"ESE","SSW",19,13,50,22,1021.4,1018.6,1,3,19.4,28.7,FALSE,FALSE
"58864","2010-11-22","Bendigo",15.2,31.4,0,5.4,NA,"NE",44,"SE","NNW",13,9,55,26,1020.4,1017.6,3,5,20.7,29.7,FALSE,FALSE
"58865","2010-11-23","Bendigo",12.6,30.8,0,6.4,NA,"NNE",46,"NE","N",9,24,48,26,1020.9,1018,1,4,22.2,29.7,FALSE,FALSE
"58866","2010-11-24","Bendigo",15.2,30.4,0,6.6,NA,"N",43,"N","NNW",22,24,52,37,1019.7,1016.8,3,7,24.1,28.1,FALSE,TRUE
"58867","2010-11-25","Bendigo",17.8,27,20.2,5.4,NA,"SE",31,"N","WNW",7,9,96,74,1017.2,1015.7,8,6,18.6,23.2,TRUE,TRUE
"58868","2010-11-26","Bendigo",16.6,27.6,3.8,7,NA,"NNW",67,"ENE","NE",7,22,89,54,1016.8,1013,8,6,19.4,25.8,TRUE,TRUE
"58869","2010-11-27","Bendigo",15.5,20.4,24,10,NA,"SSE",41,"ESE","WNW",11,4,81,88,1009.9,1007.9,8,8,20,19.6,TRUE,TRUE
"58870","2010-11-28","Bendigo",11.9,17.1,38.2,7,NA,"S",56,"S","S",31,28,69,61,1011.1,1012.6,7,7,14.5,16.1,TRUE,FALSE
"58871","2010-11-29","Bendigo",11,21.4,0,4.6,NA,"SSE",52,"SSE","SSE",30,26,69,62,1015.1,1013.9,7,7,14.8,19.6,FALSE,FALSE
"58872","2010-11-30","Bendigo",12.3,24.3,0.4,3.2,NA,"SE",31,"SSE","E",20,15,66,52,1015.7,1013.8,7,7,17,22.7,FALSE,TRUE
"58873","2010-12-01","Bendigo",15.8,21.7,19.4,3.2,NA,"E",48,"ESE","ENE",13,17,87,73,1014.7,1012.9,8,8,17,19.8,TRUE,TRUE
"58874","2010-12-02","Bendigo",15.9,24.5,1.8,1.8,NA,"NE",46,"ENE","ESE",15,20,83,63,1014.1,1011.6,6,3,19.1,22,TRUE,TRUE
"58875","2010-12-03","Bendigo",14.6,26.1,13.2,4.4,NA,"ENE",46,"ENE","E",7,11,81,85,1013.1,1011.2,6,8,19.8,18.7,TRUE,TRUE
"58876","2010-12-04","Bendigo",15.6,29.2,10.2,3.4,NA,"E",20,"E","ESE",9,9,88,56,1011.4,1009.1,7,4,19.3,28.2,TRUE,FALSE
"58877","2010-12-05","Bendigo",18.9,30.6,0,5.4,NA,"S",39,"SE","SSE",11,24,57,46,1011.8,1009.4,1,6,24,28.9,FALSE,FALSE
"58878","2010-12-06","Bendigo",17.6,28.8,0,5,NA,"WSW",46,"ENE","ENE",17,19,62,52,1011.3,1008.1,3,7,23.1,27.9,FALSE,TRUE
"58879","2010-12-07","Bendigo",18.1,26.6,22,4,NA,"NNE",46,"NE","NNE",28,22,71,70,1007.8,1006.2,8,7,21.8,24.6,TRUE,TRUE
"58880","2010-12-08","Bendigo",19.8,23.1,8.6,2.6,NA,"N",44,"N","NW",22,15,81,90,1004.1,1003.9,8,8,23.1,20.2,TRUE,TRUE
"58881","2010-12-09","Bendigo",14.8,24.8,17.2,1.4,NA,"WSW",33,"SW","NW",7,19,71,46,1010,1007.6,2,5,19.1,23,TRUE,FALSE
"58882","2010-12-10","Bendigo",12.7,19.8,0.2,5.4,NA,"NW",50,"WSW","WNW",13,28,59,34,1011.4,1009.5,2,5,14.8,18,FALSE,FALSE
"58883","2010-12-11","Bendigo",10.8,22.4,0,7,NA,"W",52,"NW","NW",19,31,74,39,1007.5,1002.8,5,6,14,21.4,FALSE,FALSE
"58884","2010-12-12","Bendigo",10.7,21.5,0,4,NA,"WNW",43,"W","W",24,20,61,34,1005.9,1006.6,2,6,14.3,20.3,FALSE,FALSE
"58885","2010-12-13","Bendigo",8,22.7,0,4.6,NA,"WNW",35,"S","WSW",6,20,53,39,1015.3,1013.7,1,5,15.5,21.7,FALSE,FALSE
"58886","2010-12-14","Bendigo",12.6,27.9,0,5.8,NA,"NW",30,"SE","SE",17,6,55,37,1014.9,1010.5,1,2,18.6,25.9,FALSE,FALSE
"58887","2010-12-15","Bendigo",14.4,27.3,0,5.4,NA,"N",39,"NNE","WNW",15,20,52,43,1005.3,1003.4,5,3,22.6,25.9,FALSE,TRUE
"58888","2010-12-16","Bendigo",10.3,22.5,1.8,3.6,NA,"SW",41,"SSE","WSW",20,20,54,30,1008.6,1006.5,2,4,15.1,20.9,TRUE,FALSE
"58889","2010-12-17","Bendigo",8,23.1,0,6.6,NA,"WNW",56,"WNW","WNW",15,35,62,44,1004.5,1001.2,5,7,16,20.5,FALSE,TRUE
"58890","2010-12-18","Bendigo",9.7,20.5,2.6,5.8,NA,"W",50,"WNW","WSW",17,19,86,38,1002.1,1002.7,7,2,12.5,19.3,TRUE,FALSE
"58891","2010-12-19","Bendigo",10.2,16.6,0,4.2,NA,"WSW",61,"WNW","WSW",26,19,61,84,997.2,994.3,4,8,14.7,11.5,FALSE,TRUE
"58892","2010-12-20","Bendigo",6.8,19.8,6.4,3.2,NA,"WSW",50,"WSW","SW",24,26,70,41,1005.2,1006.1,2,6,12.4,18.6,TRUE,FALSE
"58893","2010-12-21","Bendigo",6,21,0.2,5.6,NA,"SW",39,"WSW","SW",15,17,72,44,1011,1011.7,7,5,13.3,19.8,FALSE,FALSE
"58894","2010-12-22","Bendigo",4.5,24.7,0,4,NA,"NW",31,"SE","W",9,15,61,34,1018.7,1016,1,5,14,22.6,FALSE,FALSE
"58895","2010-12-23","Bendigo",9.4,24.3,0,5.8,NA,"SSE",46,"SSE","SSE",17,24,67,39,1020.3,1021.4,0,1,15.6,22.8,FALSE,FALSE
"58896","2010-12-24","Bendigo",9.7,30.2,0,8.2,NA,"SSE",37,"SE","N",19,13,44,29,1022.7,1018.1,1,4,16,27.6,FALSE,FALSE
"58897","2010-12-25","Bendigo",15.3,27.6,0,5.2,NA,"WNW",33,"SSE","S",9,9,69,40,1012.8,1009.7,7,8,20.2,25.3,FALSE,FALSE
"58898","2010-12-26","Bendigo",13.9,25,0,3,NA,"SSW",43,"S","SW",19,24,60,42,1007.3,1004.6,2,3,18.3,23.3,FALSE,FALSE
"58899","2010-12-27","Bendigo",8.7,19.6,0,6.8,NA,"SW",54,"SSW","S",30,26,60,33,1011.5,1011.9,6,4,12,17.9,FALSE,FALSE
"58902","2010-12-30","Bendigo",13.4,32.7,0,8.8,NA,"WSW",33,"SSE","NW",11,19,49,25,1016.1,1014.4,1,1,19.7,31.1,FALSE,FALSE
"58903","2010-12-31","Bendigo",16.3,40.8,0,7,NA,"NNW",65,"ESE","NNW",9,35,52,12,1012.4,1007.7,2,3,23.5,39.3,FALSE,FALSE
"58904","2011-01-01","Bendigo",20.2,28.4,0,NA,NA,"SSE",33,"S","WSW",2,17,41,22,1010.3,1010.1,2,6,25.4,26.7,FALSE,FALSE
"58905","2011-01-02","Bendigo",10.9,25.4,0,NA,NA,"SSE",46,"SSE","SE",20,17,56,32,1014.3,1013.2,0,0,17.6,23.6,FALSE,FALSE
"58906","2011-01-03","Bendigo",9.8,23,0,NA,NA,"S",41,"SSE","S",22,20,49,31,1015,1013.3,0,1,15.9,21.9,FALSE,FALSE
"58907","2011-01-04","Bendigo",7.6,28.1,0,NA,NA,"SSE",37,"SE","SSW",17,11,53,18,1012.3,1008.6,1,2,15.7,26.4,FALSE,FALSE
"58908","2011-01-05","Bendigo",12,26.1,0,NA,NA,"SSE",41,"S","SSE",17,17,67,30,1008.3,1007.2,3,3,16,24.8,FALSE,FALSE
"58909","2011-01-06","Bendigo",12.3,31.5,0,NA,NA,"SSE",41,"ESE","N",15,11,56,23,1009.3,1007.4,0,1,19.6,29.3,FALSE,FALSE
"58910","2011-01-07","Bendigo",17.1,33.3,0,NA,NA,"NE",43,"ENE","NNW",13,24,59,29,1010.2,1008.9,8,4,23,31.4,FALSE,FALSE
"58911","2011-01-08","Bendigo",19.7,34.8,0,NA,NA,"SSE",61,"NE","N",13,17,59,23,1010.1,1007.1,1,5,25.1,34.1,FALSE,FALSE
"58912","2011-01-09","Bendigo",18.7,21.1,0,NA,NA,"SE",48,"SE","SSW",30,11,69,81,1014.6,1015.5,8,8,20,19.9,FALSE,TRUE
"58913","2011-01-10","Bendigo",17,22.5,20.6,NA,NA,"S",30,"SSE","E",17,15,96,87,1014.4,1011.7,8,8,18.2,22.2,TRUE,TRUE
"58914","2011-01-11","Bendigo",18.2,22,8,NA,NA,"ENE",30,"ENE","E",7,11,87,95,1011.1,1007.9,8,8,20.4,20.9,TRUE,TRUE
"58915","2011-01-12","Bendigo",19.1,27.4,40.8,NA,NA,"ENE",54,"NE","N",26,20,93,88,1003.3,1003.1,8,7,21.4,24.6,TRUE,TRUE
"58916","2011-01-13","Bendigo",21.4,25.4,25.2,NA,NA,"NE",61,"ENE","NNE",17,17,96,95,1007.3,1003.1,8,8,23,24.8,TRUE,TRUE
"58917","2011-01-14","Bendigo",19.3,27.3,64.2,NA,NA,"NE",44,"W","WNW",13,13,99,62,1002,1004,8,5,19.4,25.4,TRUE,TRUE
"58919","2011-01-16","Bendigo",17.3,32.6,0.2,NA,NA,"WNW",37,"NE","W",4,22,56,34,1009,1005.7,1,1,25.2,31.8,FALSE,FALSE
"58920","2011-01-17","Bendigo",12.6,23.7,0,NA,NA,"SW",46,"SSW","SW",22,28,61,41,1008.3,1007,3,1,16.1,22.4,FALSE,FALSE
"58921","2011-01-18","Bendigo",13.9,24.2,0,NA,NA,"SSW",35,"SW","SW",17,19,60,47,1010.7,1008.3,2,2,15.4,22.6,FALSE,FALSE
"58922","2011-01-19","Bendigo",11.2,24.7,0,NA,NA,"SSE",35,"S","S",22,17,62,39,1011,1010.4,0,1,15,23.7,FALSE,FALSE
"58923","2011-01-20","Bendigo",11,30.1,0,NA,NA,"SE",28,"SE","NE",11,7,61,26,1011.6,1009.7,1,2,17.4,28.1,FALSE,FALSE
"58924","2011-01-21","Bendigo",11.6,34,0,NA,NA,"SSE",44,"SE","WNW",6,9,52,20,1010.1,1009,3,4,23.3,32.6,FALSE,FALSE
"58925","2011-01-22","Bendigo",15.8,33.1,0,NA,NA,"SSE",41,"SE","NNW",20,6,67,38,1012.5,1010.3,1,2,20.1,31,FALSE,FALSE
"58926","2011-01-23","Bendigo",16,31.9,0,NA,NA,"NW",26,"SE","WNW",9,6,77,28,1009.4,1005.8,1,1,21.4,30,FALSE,FALSE
"58927","2011-01-24","Bendigo",17,24.8,0,NA,NA,"SSW",39,"SSW","SW",15,19,62,41,1004.3,1004.5,8,3,17,23.1,FALSE,FALSE
"58928","2011-01-25","Bendigo",12.3,29.8,0,NA,NA,"NNW",33,"SE","NNW",6,15,58,27,1008.1,1006.8,4,1,17.9,27.8,FALSE,TRUE
"58929","2011-01-26","Bendigo",17,26.5,13.8,NA,NA,"SSW",44,"S","SSE",17,15,84,48,1012,1013,1,1,18.6,25.8,TRUE,FALSE
"58930","2011-01-27","Bendigo",12.8,28.5,0,NA,NA,"WSW",37,"SSE","W",9,20,61,32,1016.4,1016.2,1,2,19.2,26.9,FALSE,FALSE
"58931","2011-01-28","Bendigo",11.7,26.6,0,NA,NA,"SSE",39,"SSE","S",20,15,68,37,1020.7,1018.9,1,1,16.1,25.5,FALSE,FALSE
"58932","2011-01-29","Bendigo",9.4,31,0,NA,NA,"SSE",30,"SE","WSW",13,2,50,20,1018.4,1017.4,1,3,17.1,29,FALSE,FALSE
"58933","2011-01-30","Bendigo",15.6,37.1,0,NA,NA,"NNW",28,"E","NNW",4,15,52,16,1017.2,1014.8,1,0,23.7,35.4,FALSE,FALSE
"58934","2011-01-31","Bendigo",19.8,39.9,0,NA,NA,"WNW",43,"SSE","NNW",6,20,46,23,1013.5,1010,0,3,27,38.5,FALSE,FALSE
"58935","2011-02-01","Bendigo",22.4,40,0,8.6,NA,"NNW",59,"N","NW",13,31,41,17,1006.7,1003.5,1,4,29.1,38.9,FALSE,FALSE
"58936","2011-02-02","Bendigo",16.1,34.1,0,11.6,NA,"N",41,"SE","NNW",9,24,65,44,1011.2,1009.3,2,6,21.2,32.9,FALSE,FALSE
"58937","2011-02-03","Bendigo",21.2,34.3,0,4.8,NA,"N",67,"NNE","ENE",9,17,84,48,1012.7,1011.2,8,5,24.2,33.5,FALSE,TRUE
"58938","2011-02-04","Bendigo",22.4,29.3,17.6,6,NA,"SSW",56,"NE","N",9,15,95,78,1011.6,1008.2,7,7,23.3,27.3,TRUE,TRUE
"58939","2011-02-05","Bendigo",20.7,21.3,66.4,9,NA,"N",50,"W","NW",22,17,95,94,1006.1,1007,8,8,21.2,17.3,TRUE,TRUE
"58940","2011-02-06","Bendigo",10.4,19.4,17.6,2.8,NA,"S",52,"SW","S",24,19,66,38,1020.5,1023,2,4,12.4,18.3,TRUE,FALSE
"58942","2011-02-08","Bendigo",12.6,22.5,0,5.6,NA,"S",46,"SSE","S",19,24,66,46,1020.7,1019.8,1,0,16.7,21.8,FALSE,FALSE
"58943","2011-02-09","Bendigo",11.6,27.5,0,5.6,NA,"SSE",33,"SE","NE",13,13,64,50,1021.6,1019.3,4,6,15.9,26.7,FALSE,FALSE
"58944","2011-02-10","Bendigo",15.9,31.5,0,4,NA,"NNE",31,"ESE","NNW",11,15,73,52,1017.8,1013.1,7,7,21,29.7,FALSE,TRUE
"58945","2011-02-11","Bendigo",21,26.5,3.8,4.6,NA,"SSW",33,"SSE","WNW",11,6,97,76,1010.5,1009.7,8,8,21.5,24.8,TRUE,TRUE
"58946","2011-02-12","Bendigo",13.9,20.5,6.2,2.8,NA,"SSE",44,"SSE","S",28,20,68,51,1017.7,1017.2,4,7,14.7,19.6,TRUE,FALSE
"58947","2011-02-13","Bendigo",10.9,21.9,0,4.6,NA,"S",46,"S","S",30,26,62,51,1021.2,1020.7,1,1,14.3,21,FALSE,FALSE
"58948","2011-02-14","Bendigo",13.3,27.3,0,5.4,NA,"SSE",39,"SE","E",19,11,65,52,1022.3,1020.5,0,1,16.8,25.9,FALSE,FALSE
"58949","2011-02-15","Bendigo",15.9,28.9,0,5.4,NA,"ENE",28,"E","ENE",15,17,64,47,1021.6,1018.4,1,3,20,25.9,FALSE,FALSE
"58950","2011-02-16","Bendigo",17,23.5,0,4.6,NA,"ENE",26,"ENE","ENE",15,15,77,69,1017.2,1014.5,6,8,20.8,22.5,FALSE,FALSE
"58952","2011-02-18","Bendigo",18.2,32,0.2,5.4,NA,"SE",35,"SE","ENE",13,17,78,52,1014,1010,7,7,20.1,27.5,FALSE,TRUE
"58953","2011-02-19","Bendigo",20.1,25.6,32,4.2,NA,"WNW",50,"NW","WNW",22,30,88,57,1001.8,1004.8,7,3,21.8,24.3,TRUE,FALSE
"58954","2011-02-20","Bendigo",13.6,22,0.4,4.4,NA,"SW",46,"WSW","SSW",17,22,79,59,1010.1,1012.1,1,3,17.3,19.6,FALSE,FALSE
"58955","2011-02-21","Bendigo",6,18.8,0,5.8,NA,"SW",44,"SSW","SW",13,19,69,55,1018.4,1019.6,1,7,11.8,17,FALSE,FALSE
"58956","2011-02-22","Bendigo",9.2,22.2,0,3.8,NA,"SSE",37,"SSE","SSE",20,20,67,49,1023.2,1022.4,1,1,13,21.7,FALSE,FALSE
"58957","2011-02-23","Bendigo",11.1,27.2,0,4,NA,"SSE",31,"SE",NA,17,0,67,43,1024.2,1021.3,1,1,15.3,25.1,FALSE,FALSE
"58959","2011-02-25","Bendigo",17,30.6,0,4.8,NA,"SE",28,"SSE","NW",11,4,58,33,1014.1,1011.6,2,6,21.4,29.4,FALSE,FALSE
"58961","2011-02-27","Bendigo",18.7,25.1,7.6,5.2,NA,"SSE",30,"W","SSW",7,7,95,61,1009.3,1008.2,7,7,19.8,24.3,TRUE,FALSE
"58962","2011-02-28","Bendigo",14.6,22,0,3.6,NA,"SSE",28,"SE","SSE",17,15,81,96,1007.7,1005.9,7,7,17,19.3,FALSE,TRUE
"58963","2011-03-01","Bendigo",12.3,19.8,7.8,NA,NA,"WSW",46,"SW","SW",17,30,71,40,1009.6,1012.9,2,4,13.8,19.4,TRUE,FALSE
"58964","2011-03-02","Bendigo",4.3,20.2,0,NA,NA,"WSW",31,"SSE","SW",2,15,65,44,1017.9,1015.1,0,1,12.3,19,FALSE,FALSE
"58965","2011-03-03","Bendigo",5.7,21.1,0,NA,NA,"WSW",46,"N","SW",7,22,84,45,1014.4,1013.2,4,4,10.8,19,FALSE,FALSE
"58966","2011-03-04","Bendigo",5.7,18.5,0,NA,NA,"SE",39,"SSW","SW",9,19,65,46,1015.9,1016.4,7,7,12.8,17.5,FALSE,FALSE
"58967","2011-03-05","Bendigo",8.3,22.7,0,NA,NA,"SSE",35,"SE","SE",22,15,52,42,1021,1020.1,0,1,11.9,21.3,FALSE,FALSE
"58968","2011-03-06","Bendigo",11.6,25.8,0,NA,NA,"E",41,"ENE","NE",17,20,65,38,1025,1021.8,0,0,15.7,24.4,FALSE,FALSE
"58969","2011-03-07","Bendigo",11.4,28.2,0,NA,NA,"NNE",35,"ENE","NE",17,20,66,38,1022,1017.3,0,0,16,26.2,FALSE,FALSE
"58970","2011-03-08","Bendigo",15.8,28.1,0,NA,NA,"N",37,"ESE","N",6,11,62,38,1014.7,1010.6,7,7,18.1,26.7,FALSE,FALSE
"58971","2011-03-09","Bendigo",14.8,20,1,NA,NA,"NE",28,"N","N",13,13,98,94,1013.1,1011.9,8,8,18.1,19.7,FALSE,TRUE
"58973","2011-03-11","Bendigo",13.7,26.9,0,NA,NA,"E",28,"SE","E",15,9,79,54,1016.1,1014.4,1,6,17.2,25.6,FALSE,FALSE
"58974","2011-03-12","Bendigo",16.8,29.4,0,NA,NA,"N",28,"E","NE",11,15,80,57,1017.2,1015.5,1,6,20.8,28,FALSE,FALSE
"58976","2011-03-14","Bendigo",12.9,23.8,6.6,NA,NA,"SSE",37,"SSE","SE",22,17,72,50,1023.1,1020.8,1,2,14.9,22.9,TRUE,FALSE
"58977","2011-03-15","Bendigo",13.1,27.5,0,NA,NA,"SSE",28,"SSE",NA,11,0,75,56,1020.2,1017.1,6,5,16.2,25.8,FALSE,FALSE
"58978","2011-03-16","Bendigo",12,21.7,0,NA,NA,"SSE",39,"S","S",19,22,67,46,1019.8,1018.9,0,1,13.9,21,FALSE,FALSE
"58979","2011-03-17","Bendigo",8,20.9,0,NA,NA,"SSE",41,"SSE","S",17,13,69,44,1020.9,1019.2,1,1,12.2,20.2,FALSE,FALSE
"58980","2011-03-18","Bendigo",6.6,22.4,0,NA,NA,"SE",33,"SE","SSE",19,17,69,45,1016.6,1014.5,1,1,12.2,21.3,FALSE,FALSE
"58981","2011-03-19","Bendigo",10.2,25.5,0,NA,NA,"SSE",31,"SSE","E",20,13,73,50,1014.1,1010.7,0,2,13.3,24.4,FALSE,FALSE
"58982","2011-03-20","Bendigo",13.3,27.5,0,NA,NA,"NE",35,"SE","ENE",11,19,75,49,1011.3,1007.9,1,7,18.3,26.3,FALSE,FALSE
"58983","2011-03-21","Bendigo",18.3,23.1,0,NA,NA,"NE",35,"SE","NE",9,7,70,73,1004.9,1003.3,6,8,19.7,21.9,FALSE,FALSE
"58985","2011-03-23","Bendigo",10.6,18,0,NA,NA,"N",37,"WNW","NNW",15,20,81,76,1005.2,1003.6,8,7,13.8,16.8,FALSE,TRUE
"58986","2011-03-24","Bendigo",13.4,20.2,18,NA,NA,"SW",50,"WSW","SW",11,22,93,63,1004.3,1005.1,8,7,14.7,19.4,TRUE,FALSE
"58987","2011-03-25","Bendigo",12.4,19.1,0.2,NA,NA,"SSW",46,"SSW","S",13,20,65,48,1015.1,1017,3,7,14.4,17.1,FALSE,FALSE
"58988","2011-03-26","Bendigo",10.1,19.5,0,NA,NA,"S",39,"S","SSE",17,24,64,52,1022.7,1022.6,0,4,13.2,18.2,FALSE,FALSE
"58989","2011-03-27","Bendigo",9.5,22.8,0,NA,NA,"SSE",35,"SE","SE",15,6,78,47,1025.4,1023.9,0,2,13.3,21.8,FALSE,FALSE
"58990","2011-03-28","Bendigo",10.8,25.4,0,NA,NA,"SSE",28,"SSE","ENE",11,9,80,48,1026.7,1024,0,2,13.6,21.8,FALSE,FALSE
"58991","2011-03-29","Bendigo",11.7,26.5,0,NA,NA,"N",20,"SE","SE",7,6,75,40,1022.6,1018.8,1,3,16,25.7,FALSE,FALSE
"58992","2011-03-30","Bendigo",12.1,21.9,0,NA,NA,"SW",41,"WSW","SW",6,24,71,46,1017.1,1017.8,2,3,17.4,20.9,FALSE,FALSE
"58993","2011-03-31","Bendigo",7.5,19,0,NA,NA,"S",41,"SSW","SE",13,24,69,39,1026.4,1024.8,1,0,11.2,17.7,FALSE,FALSE
"58994","2011-05-01","Bendigo",9.2,20.2,0,1.4,NA,"WNW",17,"S","NW",6,6,73,52,1019.2,1016.7,7,8,14,19.2,FALSE,TRUE
"58995","2011-05-02","Bendigo",12.3,17.8,1.2,2,NA,"S",33,"SSE","SSE",9,22,96,66,1018.1,1016.6,7,6,12.8,15.7,TRUE,FALSE
"58996","2011-05-03","Bendigo",6.8,18.7,0,1.6,NA,"SSE",31,"S","SSW",17,17,71,47,1018.4,1017,0,3,12.5,18,FALSE,FALSE
"58997","2011-05-04","Bendigo",3.8,16.9,0,2,NA,"SW",35,"WSW","SW",9,17,71,61,1021.6,1020.7,1,6,11.3,15.6,FALSE,FALSE
"58998","2011-05-05","Bendigo",8.3,15.9,0,1.8,NA,"SSW",33,"S","SSW",20,17,56,48,1026.5,1024.6,1,1,11.4,15.1,FALSE,FALSE
"58999","2011-05-06","Bendigo",-0.2,15,0,2.6,NA,"SE",24,"SSE","ESE",13,2,77,47,1024.9,1022,4,7,8.4,14.3,FALSE,FALSE
"59000","2011-05-07","Bendigo",3,13.8,0,1,NA,"N",19,"SSE","NW",4,6,89,56,1019.7,1015.9,7,7,7.8,13.3,FALSE,FALSE
"59001","2011-05-08","Bendigo",6.9,17,0,1,NA,"SSE",44,"SE","SW",4,20,68,53,1016.3,1015.1,1,6,11.5,16.1,FALSE,FALSE
"59002","2011-05-09","Bendigo",3.6,15.2,0.4,1.6,NA,"S",43,"S","SSE",20,24,67,49,1020.6,1019.9,1,5,10.2,13.3,FALSE,FALSE
"59003","2011-05-10","Bendigo",-2.5,13.9,0,1.6,NA,"SSW",35,"W","W",9,15,76,43,1020.2,1016,1,4,7.3,12.4,FALSE,TRUE
"59004","2011-05-11","Bendigo",4.5,11.3,1.2,2.6,NA,"WSW",56,"W","WSW",17,19,77,82,1012.2,1010.9,6,8,6.6,7.7,TRUE,TRUE
"59005","2011-05-12","Bendigo",5.2,16.3,1.8,1.4,NA,"SW",39,"NW","SW",11,19,96,74,1013.9,1011.5,8,3,8.6,15.5,TRUE,TRUE
"59006","2011-05-13","Bendigo",8.4,16.4,1.4,0.6,NA,"WSW",57,"WNW","WNW",9,15,99,62,1015.1,1011.9,8,5,9.4,15.5,TRUE,FALSE
"59007","2011-05-14","Bendigo",3.3,14.3,0.4,0.6,NA,"SSW",46,"SW","SSW",13,20,75,46,1023.5,1024.7,1,5,8.3,13.1,FALSE,FALSE
"59008","2011-05-15","Bendigo",0.9,13,0,2,NA,"SW",30,"WSW","SW",15,15,88,58,1032.5,1031.5,7,8,8.6,12.4,FALSE,FALSE
"59009","2011-05-16","Bendigo",8.4,12.4,0,1.4,NA,"SW",24,"SSW","SW",9,13,64,57,1033.3,1031,8,7,10.1,12.2,FALSE,FALSE
"59010","2011-05-17","Bendigo",9.4,14.6,0,1,NA,"SSW",17,"SSE","SSW",2,9,73,60,1032.1,1028.8,8,3,11.3,13.9,FALSE,FALSE
"59011","2011-05-18","Bendigo",1.2,14.1,0,1.6,NA,"NNE",20,"SE","N",6,11,94,65,1030.8,1028.5,7,7,6.9,13.7,FALSE,FALSE
"59012","2011-05-19","Bendigo",4.1,16.2,0,0.2,NA,"NE",20,"SE","NE",6,11,89,58,1030.1,1028,7,7,8.5,14.7,FALSE,FALSE
"59013","2011-05-20","Bendigo",7.6,18.3,0,1,NA,"SSE",17,"SE","ENE",7,9,76,44,1027.5,1023.6,7,5,9.8,17.2,FALSE,FALSE
"59014","2011-05-21","Bendigo",6.1,19.6,0,0.8,NA,"ENE",20,"ESE","NE",9,15,76,49,1022.5,1018.4,7,6,9.7,18.3,FALSE,FALSE
"59015","2011-05-22","Bendigo",9.2,14.6,0.4,1.6,NA,"WNW",39,"ENE","NE",15,19,86,90,1012,1006.1,7,7,13.2,14.3,FALSE,TRUE
"59016","2011-05-23","Bendigo",11.9,15.8,7.2,0.4,NA,"WSW",44,"W","WSW",6,24,97,67,1002,1002.2,8,7,12.2,14.9,TRUE,FALSE
"59017","2011-05-24","Bendigo",6.8,14.4,0.8,0.8,NA,"S",46,"SW","S",17,22,80,55,1010.2,1012.4,5,4,10.4,12.7,FALSE,FALSE
"59018","2011-05-25","Bendigo",2.3,14.1,0,2.4,NA,"S",39,"S","SSW",19,15,66,54,1020.1,1019.2,2,6,10,12.2,FALSE,FALSE
"59019","2011-05-26","Bendigo",7.3,12.6,0,0.4,NA,"W",22,"SW","W",9,11,75,69,1021.8,1019.7,7,7,9.5,12.2,FALSE,FALSE
"59020","2011-05-27","Bendigo",0.8,13,0.4,0.8,NA,"WSW",24,"WSW","WSW",9,11,97,66,1022.5,1021.2,8,7,8.7,12.5,FALSE,FALSE
"59023","2011-05-30","Bendigo",5,15.8,0,0.8,NA,"SSE",33,"SSE","SSE",19,17,77,44,1027,1024.2,1,1,9.5,15.2,FALSE,FALSE
"59024","2011-05-31","Bendigo",-1.8,16.9,0.2,1.6,NA,"SSE",20,"SSE",NA,11,0,85,39,1024.9,1022.8,0,1,6.8,15.8,FALSE,FALSE
"59025","2011-06-01","Bendigo",-0.8,19.3,0.2,0.6,NA,"E",15,"SSE","NNE",7,6,68,42,1027.9,1025.7,1,1,7.7,18.7,FALSE,FALSE
"59026","2011-06-02","Bendigo",2.6,18.2,0,0.8,NA,"NE",26,"SSE","NNE",7,15,86,54,1027,1022.4,1,6,8.6,17.2,FALSE,FALSE
"59027","2011-06-03","Bendigo",5,15.9,0,1.6,NA,"N",19,"NE","NNW",6,7,89,59,1017.9,1014.8,7,6,8.8,15.2,FALSE,TRUE
"59028","2011-06-04","Bendigo",8.1,14.8,5,0.6,NA,"WSW",31,"W","SW",7,11,92,36,1016.2,1016.2,5,2,9.7,14.5,TRUE,FALSE
"59030","2011-06-06","Bendigo",-0.2,11.9,1.6,1.6,NA,"WSW",26,"NNW","SSE",9,13,83,51,1020.1,1018.9,0,5,5.1,11.1,TRUE,FALSE
"59031","2011-06-07","Bendigo",0.9,10.4,0,1,NA,"SW",50,"NNW","SW",13,22,89,61,1016.6,1014.7,8,4,5.9,9.8,FALSE,FALSE
"59032","2011-06-08","Bendigo",1.3,10.7,0.8,0.8,NA,"SW",46,"WSW","SW",19,22,84,57,1021.1,1020.3,1,6,4,9.5,FALSE,FALSE
"59033","2011-06-09","Bendigo",3.9,13.1,0,1.6,NA,"SW",33,"WSW","SSW",9,20,79,62,1021.5,1020.4,7,5,8,12.2,FALSE,FALSE
"59034","2011-06-10","Bendigo",2.9,13.5,0,0.4,NA,"S",43,"S","S",19,15,75,65,1023.1,1024,1,7,10.1,12.9,FALSE,FALSE
"59036","2011-06-12","Bendigo",-0.4,14.8,0,0.8,NA,"SSE",33,"SSE","SSE",13,20,85,49,1029.9,1027.6,0,1,8.4,14.2,FALSE,FALSE
