"","Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"136862","2011-01-30","AliceSprings",19.8,39.8,0,17,13,"E",50,"E","E",24,24,17,10,1010.3,1004.9,0,2,31.7,39,FALSE,FALSE
"136863","2011-01-31","AliceSprings",24.6,34.6,0,17.4,3.4,"ENE",35,"N","N",9,26,39,32,1008,1004.7,6,8,29.1,32,FALSE,FALSE
"136864","2011-02-01","AliceSprings",25.1,35,0,7.6,7.6,"NE",69,"N","NNE",17,19,42,32,1007.2,1003.2,6,7,30.4,34.6,FALSE,TRUE
"136866","2011-02-03","AliceSprings",22.5,35.7,29.2,7.6,11.3,"SSE",33,"E","SSE",13,17,60,34,1008.5,1003.6,7,5,28.4,35.1,TRUE,FALSE
"136867","2011-02-04","AliceSprings",24.5,34.7,0,8,5.8,"SE",54,"SE","S",20,30,61,41,1004.2,999.1,6,6,28.4,32.8,FALSE,TRUE
"136868","2011-02-05","AliceSprings",22.4,27.8,7.4,7.4,1.1,"N",59,"SW","SW",20,30,96,91,997.7,995,7,7,23.3,24.9,TRUE,TRUE
"136869","2011-02-06","AliceSprings",20.6,25.3,9,3.2,0,"N",39,"N","N",15,15,82,96,1000.6,1002.3,7,8,22.8,22.4,TRUE,TRUE
"136870","2011-02-07","AliceSprings",22.3,32.5,23.6,1,7.9,"NNE",44,"NNE","NE",22,22,76,46,1009.3,1006.5,7,4,25.2,31.8,TRUE,FALSE
"136871","2011-02-08","AliceSprings",22.5,32.9,0.4,6.6,8.6,"E",43,"E","ESE",17,22,79,50,1010.7,1007.3,6,7,25.9,31,FALSE,TRUE
"136872","2011-02-09","AliceSprings",22.4,33.8,2.4,5.8,8,"E",46,"N","SE",2,24,72,46,1011.7,1007.9,6,6,27.1,32.2,TRUE,FALSE
"136873","2011-02-10","AliceSprings",22.5,34.1,0,5.6,10.9,"NNE",37,"N","E",9,11,69,36,1010.2,1006.8,2,4,27.3,33.6,FALSE,FALSE
"136874","2011-02-11","AliceSprings",21.5,34.1,0,8,12,"NE",35,"NNE","NE",9,13,63,34,1011.1,1007.7,1,4,27.4,33.4,FALSE,FALSE
"136875","2011-02-12","AliceSprings",21.5,35.3,0,8.4,12.6,"E",37,"WSW","ENE",6,19,57,26,1010.8,1007.3,1,5,28.3,34.8,FALSE,FALSE
"136876","2011-02-13","AliceSprings",22,33.7,0,9.8,11.4,"SE",59,"SE","SE",15,43,67,42,1011.4,1008.5,3,6,27.5,31.2,FALSE,FALSE
"136877","2011-02-14","AliceSprings",22.1,33.8,0,10.4,12.2,"SSE",35,"SE","SE",17,15,54,36,1012.3,1008.2,3,3,26.7,33.2,FALSE,FALSE
"136878","2011-02-15","AliceSprings",20.3,35,0,9.6,9.7,"ESE",35,"ESE","ESE",15,7,46,32,1011.2,1007.9,5,7,27.5,33.8,FALSE,FALSE
"136879","2011-02-16","AliceSprings",22.3,34.9,0,8.2,5.4,"S",56,"SE","ENE",7,26,76,34,1011.1,1006.4,7,4,24.7,33.5,FALSE,TRUE
"136880","2011-02-17","AliceSprings",21.3,36.1,4.4,4.4,7.3,"NW",57,"E","E",11,17,67,31,1008.8,1004.3,2,5,27.6,35.1,TRUE,TRUE
"136884","2011-02-21","AliceSprings",21.4,30.4,16,10,11.1,"SE",37,"SE","SE",15,22,71,54,1012.7,1009.1,7,7,23.9,29.9,TRUE,FALSE
"136885","2011-02-22","AliceSprings",19.2,30.1,0,9.2,11.7,"SSE",48,"ESE","ESE",22,19,47,37,1012.4,1009.2,7,8,22.7,29.2,FALSE,FALSE
"136886","2011-02-23","AliceSprings",16.7,30.9,0,8.4,12.3,"SE",41,"ESE","ESE",15,24,39,23,1012,1007.9,5,3,22.9,30.4,FALSE,FALSE
"136887","2011-02-24","AliceSprings",17.9,34.5,0,9,10.8,"ESE",54,"ESE","ESE",11,24,37,34,1009.4,1005.4,1,5,26.4,33.7,FALSE,FALSE
"136888","2011-02-25","AliceSprings",19.1,34.7,0,9.2,11.8,"E",44,"N","ENE",7,13,46,24,1008.4,1004.6,1,5,28.1,34.2,FALSE,FALSE
"136889","2011-02-26","AliceSprings",17.8,34.6,0,8.8,11.8,"E",43,"SE","ESE",4,22,41,22,1007.3,1003.8,4,7,28,34,FALSE,FALSE
"136891","2011-02-28","AliceSprings",20.1,35.8,0,9.2,7.8,"NE",50,"E","ESE",4,17,43,32,1005.6,1001.5,3,7,29.3,34,FALSE,TRUE
"136892","2011-03-01","AliceSprings",22.7,34.7,3.8,8.4,7,"ENE",44,"NNE","E",11,26,66,37,1006.5,1002.9,7,7,27.9,32.6,TRUE,FALSE
"136893","2011-03-02","AliceSprings",22.1,34.1,0,6.6,9.6,"ESE",39,"SE","E",17,15,49,35,1006.1,1002.7,7,6,27.4,32.9,FALSE,FALSE
"136894","2011-03-03","AliceSprings",21.3,28.6,0,9.2,1.4,"SSE",50,"SE","ESE",24,20,67,60,1005.9,1002.5,7,7,23.5,26.9,FALSE,TRUE
"136895","2011-03-04","AliceSprings",18.4,27.5,1.8,5,2.6,"SE",48,"SSE","SSE",15,19,63,57,1005.9,1003.1,7,7,20.8,26,TRUE,TRUE
"136896","2011-03-05","AliceSprings",19.2,28.9,2.4,5,6.5,"SE",33,"S","SSE",13,13,93,63,1007.8,1005.4,8,7,21.2,27.2,TRUE,FALSE
"136897","2011-03-06","AliceSprings",21,31,0.2,4,6,"SSW",33,"S","WSW",11,9,95,55,1008.7,1005.3,8,7,22.7,30.7,FALSE,FALSE
"136898","2011-03-07","AliceSprings",21.1,35.3,0.6,4.2,9.5,"ESE",43,"ENE","N",11,9,74,39,1007.5,1003.1,7,7,25.7,33.8,FALSE,TRUE
"136899","2011-03-08","AliceSprings",21.9,30,5.4,6.6,0.9,"SSE",37,"N","SSE",4,7,84,57,1007.3,1004.4,7,7,22.8,28.9,TRUE,TRUE
"136900","2011-03-09","AliceSprings",21.5,25.4,28,7,0,"ESE",44,"S","S",17,20,95,95,1008.9,1007,7,8,21.8,22.5,TRUE,TRUE
"136901","2011-03-10","AliceSprings",19.7,25.7,4.2,1.2,1.8,"SE",44,"SE","SSE",28,24,86,56,1009,1006,8,7,19.7,24.3,TRUE,FALSE
"136902","2011-03-11","AliceSprings",18.7,29.2,0.6,4.4,5.1,"SE",41,"SSE","SE",15,22,95,62,1006.5,1003.7,8,7,20.7,27.2,FALSE,FALSE
"136907","2011-03-16","AliceSprings",19.3,32.5,0.2,3.2,11.2,"NE",37,"E","ENE",13,13,68,43,1010.5,1006.4,7,7,26.1,31.7,FALSE,FALSE
"136908","2011-03-17","AliceSprings",21,33.3,0,7.4,10.7,"NE",44,"N","NE",15,9,68,46,1011.3,1007.7,3,6,26.5,32.6,FALSE,TRUE
"136909","2011-03-18","AliceSprings",22,33.2,3.8,6.4,9.6,"NW",52,"NNW","NNW",31,24,71,45,1009.5,1005.5,4,5,27.5,32.4,TRUE,TRUE
"136910","2011-03-19","AliceSprings",21.4,33.2,11.4,6.8,6.3,"W",39,"NW","NW",22,15,90,48,1008.2,1003.6,7,7,23.4,33,TRUE,FALSE
"136911","2011-03-20","AliceSprings",22.6,31.2,0.2,5.2,8.8,"S",26,"S","WSW",13,9,72,52,1008.5,1004.7,7,6,25.7,29.6,FALSE,FALSE
"136912","2011-03-21","AliceSprings",19.2,27.2,0,6,4.7,"ESE",33,"SE","E",19,11,62,49,1010.8,1007.7,7,7,22.9,26,FALSE,FALSE
"136913","2011-03-22","AliceSprings",17,22.7,0,6,0.3,"SE",30,"ESE","E",15,9,68,59,1012.3,1010.2,7,7,18.4,22.5,FALSE,FALSE
"136914","2011-03-23","AliceSprings",14.2,25.7,0,2.2,11.5,"ESE",35,"SE","SE",17,13,54,38,1014,1009.8,1,1,19.3,24.7,FALSE,FALSE
"136915","2011-03-24","AliceSprings",9.9,25.4,0,7,11.5,"SSE",37,"SE","SE",17,19,55,25,1015.8,1012.2,1,1,17.4,24.7,FALSE,FALSE
"136916","2011-03-25","AliceSprings",9.3,25.1,0,7.4,11.5,"SE",44,"ESE","ESE",19,20,55,24,1018.2,1014.7,1,0,17.2,24.3,FALSE,FALSE
"136917","2011-03-26","AliceSprings",9,25.3,0,6.4,11.5,"ESE",48,"ESE","SE",19,28,59,26,1018.7,1014.8,0,0,17.1,25,FALSE,FALSE
"136918","2011-03-27","AliceSprings",9,25.7,0,7.8,11.3,"ESE",41,"ESE","ESE",20,22,59,28,1017.6,1013.4,0,0,17.2,24.8,FALSE,FALSE
"136919","2011-03-28","AliceSprings",8,27.1,0,8.6,11.4,"ENE",35,"E","ENE",9,17,56,24,1016.8,1012.7,0,1,17.6,26.9,FALSE,FALSE
"136920","2011-03-29","AliceSprings",11.4,29.1,0,5.8,11.4,"ESE",39,"ESE","E",2,15,47,27,1015.3,1011.9,0,1,20.6,29,FALSE,FALSE
"136921","2011-03-30","AliceSprings",13.8,30.2,0,7.4,10.7,"ESE",44,"ESE","SE",9,28,54,35,1016,1012,1,5,22,29.2,FALSE,FALSE
"136922","2011-03-31","AliceSprings",13.3,29.8,0,7.8,11.3,"ESE",54,"E","SE",20,30,59,29,1017.3,1013.4,1,4,22.5,28.5,FALSE,FALSE
"136923","2011-05-01","AliceSprings",13.5,29.8,0,5.4,7.7,"S",41,"ENE","W",6,15,43,24,1015.3,1010.9,3,7,21.3,28.3,FALSE,TRUE
"136924","2011-05-02","AliceSprings",14,19.2,2,4.2,1,"S",28,"WSW","SSW",9,15,94,68,1017.4,1014.8,8,8,15.4,18.8,TRUE,FALSE
"136925","2011-05-03","AliceSprings",11.3,20.5,0,1.8,6,"SSE",35,"SE","SE",17,17,82,46,1019.9,1017.5,8,4,14.3,19.8,FALSE,FALSE
"136926","2011-05-04","AliceSprings",6,22.1,0,4,10.5,"SSE",39,"SSW","SE",4,22,77,36,1022.4,1019.1,2,4,13.6,21.5,FALSE,FALSE
"136927","2011-05-05","AliceSprings",10.4,21.4,0,3.8,3.8,"SSE",33,"SE","SE",9,24,55,31,1023.2,1018.5,7,7,14.5,19.8,FALSE,FALSE
"136928","2011-05-06","AliceSprings",4.8,21.9,0,4,10.2,"E",33,"ESE","SE",9,13,60,25,1021.8,1016.6,3,1,13.3,21.2,FALSE,FALSE
"136929","2011-05-07","AliceSprings",10.6,21.3,0,3.8,1.6,"S",22,"S","S",6,6,50,26,1019.1,1016,7,7,15.1,20.7,FALSE,FALSE
"136930","2011-05-08","AliceSprings",13,20.8,0,3.4,3.5,"ESE",19,"SSE","S",9,9,71,31,1018.4,1016,8,6,14.8,19.9,FALSE,FALSE
"136931","2011-05-09","AliceSprings",6.5,21.1,0,2.8,10.5,"S",41,"SSE","SSE",17,20,57,27,1021.5,1018.8,1,1,14.3,20.7,FALSE,FALSE
"136933","2011-05-11","AliceSprings",2.9,19.8,0,5.6,10.5,"S",39,"ESE","SE",13,19,51,24,1024.2,1021,0,1,12.8,19.2,FALSE,FALSE
"136934","2011-05-12","AliceSprings",5,19.2,0,4.6,9.8,"SE",41,"ESE","SSE",19,20,48,30,1024.9,1020.9,1,1,13.9,18.9,FALSE,FALSE
"136935","2011-05-13","AliceSprings",2.8,17.3,0,4.8,0.8,"ESE",31,"SSE","ESE",11,19,73,48,1024.1,1019.8,7,7,11,16.5,FALSE,FALSE
"136936","2011-05-14","AliceSprings",2.4,17.6,0,3.4,2.9,"E",37,"NE","ESE",6,19,76,37,1024.2,1020.8,7,8,9.3,17.5,FALSE,FALSE
"136937","2011-05-15","AliceSprings",6.1,20.2,0,3,10.3,"E",46,"ESE","E",20,24,54,27,1026.8,1023.2,1,0,13.3,19.8,FALSE,FALSE
"136938","2011-05-16","AliceSprings",3,19.8,0,5.6,7.3,"ESE",37,"E","ESE",15,17,42,17,1026.8,1022.7,5,6,10.6,19,FALSE,FALSE
"136939","2011-05-17","AliceSprings",5.9,21,0,3.4,2.7,"ESE",31,"E","ESE",13,17,34,24,1023.7,1020,7,7,12.1,20.1,FALSE,FALSE
"136943","2011-05-21","AliceSprings",7.2,28.3,0,5.2,10.1,"NNE",31,"S","NW",2,13,41,19,1018.6,1013.7,1,4,19.3,27.8,FALSE,FALSE
"136944","2011-05-22","AliceSprings",12.1,23,0,6.4,9.8,"SSW",31,"WSW","SW",13,19,53,37,1018.9,1016.1,5,NA,16.6,22,FALSE,FALSE
"136945","2011-05-23","AliceSprings",6.4,20,0,3.2,9.7,"S",35,"SW","S",13,20,53,29,1021.8,1018.6,6,3,12.5,19.7,FALSE,FALSE
"136946","2011-05-24","AliceSprings",4.3,19.1,0,3.6,9.9,"SSE",43,"SSW","SSE",9,20,68,37,1022.4,1018.8,2,1,11.3,18.5,FALSE,FALSE
"136947","2011-05-25","AliceSprings",5,18,0,4.2,8.9,"ESE",39,"ESE","SE",26,19,47,30,1023.1,1019.2,7,1,14,17.5,FALSE,FALSE
"136948","2011-05-26","AliceSprings",2.7,16.4,0,5,8.2,"ESE",33,"SSE","ESE",13,13,62,33,1023,1019.5,7,5,8.4,15.4,FALSE,FALSE
"136949","2011-05-27","AliceSprings",-2.1,17,0,3.4,10.2,"ESE",35,"ESE","E",9,19,64,26,1022.6,1018.3,0,0,6.7,16.4,FALSE,FALSE
"136950","2011-05-28","AliceSprings",-1,18.6,0,2.8,10.2,"ESE",28,"ESE","E",9,9,55,23,1021.7,1018.1,1,1,8,17.8,FALSE,FALSE
"136951","2011-05-29","AliceSprings",-0.5,18.9,0,3.4,10.2,"SSE",35,"W","ESE",2,17,55,20,1024.2,1021.1,0,0,8.7,18.5,FALSE,FALSE
"136952","2011-05-30","AliceSprings",-0.9,17.8,0,4,10.1,"ESE",35,"SE","SE",6,20,60,26,1025.3,1020.8,0,1,8.4,17.3,FALSE,FALSE
"136953","2011-05-31","AliceSprings",-2.2,18.6,0,4,10.1,"ESE",30,"WSW","ESE",4,15,59,16,1023,1018.9,0,0,6.7,18.5,FALSE,FALSE
"136955","2011-06-02","AliceSprings",0.6,23,0,3.2,10.2,"NNE",24,"WNW","ENE",6,9,44,20,1023.6,1019.3,0,0,10.5,22.6,FALSE,FALSE
"136956","2011-06-03","AliceSprings",1.9,23.9,0,3.4,10.2,"SSW",20,"WNW","S",4,9,50,14,1021.7,1017.5,0,0,11.5,23.5,FALSE,FALSE
"136957","2011-06-04","AliceSprings",2.8,25.3,0,4,10,"ESE",30,"W","ESE",6,11,37,17,1019.6,1016.4,2,3,12.8,24.9,FALSE,FALSE
"136958","2011-06-05","AliceSprings",7.5,26.7,0,4.8,8.7,"N",24,"SSE","N",2,6,49,15,1018.1,1015.5,6,5,12.4,26.2,FALSE,FALSE
"136960","2011-06-07","AliceSprings",12.5,18.2,2.2,2.6,0,"E",26,"WSW","E",9,13,91,60,1019.5,1017,7,8,12.7,17.9,TRUE,FALSE
"136961","2011-06-08","AliceSprings",12.1,13.1,0.6,1.8,0,"ESE",35,"E","ESE",17,13,87,94,1021.1,1018.4,8,8,12.5,12.8,FALSE,TRUE
"136962","2011-06-09","AliceSprings",7.7,11.3,6.4,0.8,0,"SE",37,"SE","ESE",20,20,95,56,1022.8,1020.6,8,7,7.9,11.1,TRUE,FALSE
"136963","2011-06-10","AliceSprings",4.8,13.3,0,2.2,9.8,"SE",56,"SE","SSE",19,20,63,38,1023.6,1021.2,4,2,7.8,13.1,FALSE,FALSE
"136964","2011-06-11","AliceSprings",-2.1,14,0,4,10.1,"SSE",43,"WNW","S",2,24,81,39,1025.5,1022.2,3,4,4.2,13.6,FALSE,FALSE
"136965","2011-06-12","AliceSprings",0.6,14.5,0,2.2,9,"ESE",39,"S","SE",13,24,71,34,1026.4,1022.9,3,3,7,13.9,FALSE,FALSE
"136966","2011-06-13","AliceSprings",-0.9,14.7,0,3.6,10,"ESE",37,"SSE","SSE",13,19,80,28,1025.5,1022.3,2,0,6,14.3,FALSE,FALSE
"136967","2011-06-14","AliceSprings",-0.7,15.8,0,2.2,9,"SE",35,"W","ESE",2,19,77,31,1025.9,1023.1,1,2,5.9,15.3,FALSE,FALSE
"136968","2011-06-15","AliceSprings",-3.4,16.7,0,3,10,"ESE",33,"NW","ENE",6,19,75,29,1026.5,1022.5,0,1,6,16.4,FALSE,FALSE
"136971","2011-06-18","AliceSprings",0.7,18.6,0,3.4,9.4,"SE",35,"NW","ESE",6,13,75,35,1025,1020.6,1,0,8.5,17.8,FALSE,FALSE
"136972","2011-06-19","AliceSprings",0.3,20.1,0,3.2,9.9,"E",24,"W","S",6,13,79,24,1021.7,1017.8,1,0,7.1,19.8,FALSE,FALSE
"136973","2011-06-20","AliceSprings",0.5,22.3,0,4,10,"S",28,"WNW","NE",7,7,63,22,1021.2,1017.5,4,1,8.8,21.4,FALSE,FALSE
"136974","2011-06-21","AliceSprings",2.1,21.2,0,2.4,10,"SSW",35,"W","SSW",9,13,51,29,1021.8,1018.7,0,1,11.5,20.5,FALSE,FALSE
"136975","2011-06-22","AliceSprings",7.3,17.6,0,4,5.5,"SE",33,"SSE","SSE",9,17,73,35,1024.2,1020.6,8,1,11.7,17.4,FALSE,FALSE
"136978","2011-06-25","AliceSprings",-1,23.6,0,3.6,10.1,"NE",26,"SW","SE",2,11,58,12,1024.7,1019.7,0,0,7.4,23.1,FALSE,FALSE
"136980","2011-06-27","AliceSprings",4.7,21.3,0,4.2,9.1,"E",44,"NNE","E",6,26,50,31,1023.6,1019.7,5,6,10.9,20.3,FALSE,FALSE
"136982","2011-06-29","AliceSprings",2.4,21.4,0,4.4,10.1,"ESE",30,"W","SSE",6,15,63,30,1022.9,1019.8,0,2,9.7,21.3,FALSE,FALSE
"136984","2011-07-01","AliceSprings",4.1,23.2,0,4,4.8,"NNW",26,"W","NW",7,15,83,40,1022.1,1017.8,7,7,10.3,22.2,FALSE,FALSE
"136986","2011-07-03","AliceSprings",8.3,25.1,0,3.4,9.2,"SW",31,"NW","W",2,13,62,29,1017.6,1014.2,1,6,13.6,24.6,FALSE,FALSE
"136987","2011-07-04","AliceSprings",7.6,22.1,0,2.2,9.9,"SE",37,"SSW","S",11,13,75,34,1023.1,1019.9,2,2,13,21.8,FALSE,FALSE
"136989","2011-07-06","AliceSprings",2.3,22.3,0,4,8,"SSW",37,"ESE","S",9,22,51,26,1021.2,1018.8,2,5,9.8,20.5,FALSE,FALSE
"136990","2011-07-07","AliceSprings",9.2,18.1,0,4.2,7.1,"S",31,"S","SSE",17,19,70,32,1026.9,1023.8,7,0,11.4,17.6,FALSE,FALSE
"136991","2011-07-08","AliceSprings",1.1,16.8,0,4,4.9,"SE",28,"SSW","ESE",6,17,70,30,1029.8,1025.7,6,6,6.9,16.5,FALSE,FALSE
"136995","2011-07-12","AliceSprings",7.3,15.8,0,3.8,1.3,"E",33,"E","ESE",17,15,50,49,1024.9,1019.4,7,7,10.9,14.2,FALSE,TRUE
"136996","2011-07-13","AliceSprings",8.5,11.5,3.6,2.4,0,"ENE",28,"S","ESE",7,13,87,86,1021.1,1019.1,8,8,9.6,11.4,TRUE,TRUE
"136997","2011-07-14","AliceSprings",7,10.5,2.2,0.2,0,"ESE",28,"ESE","E",15,17,92,87,1023.6,1022.5,7,8,8.6,9.8,TRUE,FALSE
"136998","2011-07-15","AliceSprings",7,12.5,0,1,0,"ESE",26,"SE","E",11,17,95,71,1025.9,1022.5,8,8,8.9,12.2,FALSE,FALSE
"136999","2011-07-16","AliceSprings",3.1,22,0,0.4,8.9,"WSW",26,"NW","SSW",4,6,99,38,1023,1019,8,3,7.3,20.8,FALSE,FALSE
"137000","2011-07-17","AliceSprings",4,23.4,0,2.8,10,"SW",31,"W","S",7,9,79,29,1022.6,1019.3,0,1,10.6,23,FALSE,FALSE
"137001","2011-07-18","AliceSprings",4,21.6,0,3.4,10.3,"SE",35,"WSW","E",4,17,77,32,1023.7,1020.8,0,2,11.5,20.9,FALSE,FALSE
"137002","2011-07-19","AliceSprings",3.4,20.3,0,4,10,"E",35,"E","ESE",13,9,77,46,1024.6,1020.4,0,1,10.9,19.5,FALSE,FALSE
"137004","2011-07-21","AliceSprings",-0.5,19.8,0,4,10.3,"ESE",31,"NNW","ENE",2,17,56,15,1024.4,1020.3,0,NA,8,19.5,FALSE,FALSE
"137005","2011-07-22","AliceSprings",0.9,19.9,0,4,10.2,"ESE",35,"SSE","SSE",6,13,62,28,1023.5,1019,0,0,8.7,19.7,FALSE,FALSE
"137010","2011-07-27","AliceSprings",3.9,23.6,0,4.4,10.2,"E",30,"NNE","ENE",2,6,40,15,1025.4,1021.4,1,0,11.9,22.9,FALSE,FALSE
"137011","2011-07-28","AliceSprings",2.5,25.8,0,4.2,10.3,"N",35,"ENE","NNE",2,11,40,11,1023.2,1018.3,0,0,13.3,25.3,FALSE,FALSE
"137014","2011-07-31","AliceSprings",5.2,28.6,0,4.8,10.3,"NNW",35,"NW","NNW",6,22,37,10,1020.6,1016.8,0,0,14.8,28.3,FALSE,FALSE
"137015","2011-08-01","AliceSprings",7.2,28.4,0,4,10.3,"NNW",30,"SSE","N",7,9,31,12,1021.4,1017.3,0,0,17.7,28.1,FALSE,FALSE
"137016","2011-08-02","AliceSprings",7.2,28.4,0,5,10.3,"NNW",39,"NNW","E",17,13,19,12,1021.9,1018.1,0,0,21.1,28,FALSE,FALSE
"137017","2011-08-03","AliceSprings",7.4,27.8,0,5.4,10.4,"N",41,"N","NNW",17,13,22,11,1021.1,1016.9,0,0,21.1,27.3,FALSE,FALSE
"137019","2011-08-05","AliceSprings",7.9,22.8,0,6.2,10.4,"SW",30,"SSW","NE",9,7,52,29,1020.9,1017.2,0,1,14.1,22.1,FALSE,FALSE
"137020","2011-08-06","AliceSprings",7.9,21.9,0,4.6,8.5,"ENE",33,"SE","E",9,15,53,25,1021.6,1017.6,7,1,12,21.1,FALSE,FALSE
"137021","2011-08-07","AliceSprings",5.2,23.4,0,4,7.9,"ENE",30,"ESE","SSE",4,9,50,23,1021.8,1017.6,7,1,11.8,22.9,FALSE,FALSE
"137022","2011-08-08","AliceSprings",5,26.9,0,4.8,10.5,"WSW",33,"E","SSW",6,9,47,16,1020.8,1015.9,0,2,12.9,26.2,FALSE,FALSE
"137023","2011-08-09","AliceSprings",8.3,28.9,0,4.4,9.8,"WNW",44,"NNE","WNW",20,26,28,15,1016.6,1011,2,3,18.3,27.8,FALSE,FALSE
"137024","2011-08-10","AliceSprings",9.7,21.5,0,7,10.7,"WSW",35,"S","WSW",19,20,35,20,1017.7,1013.6,0,0,15.5,20.9,FALSE,FALSE
"137025","2011-08-11","AliceSprings",2.3,20.8,0,6.2,10.7,"SE",35,"SSW","ESE",7,11,42,24,1019.6,1015.5,0,0,11.7,20.1,FALSE,FALSE
"137026","2011-08-12","AliceSprings",2.1,23,0,4.2,10.7,"ENE",30,"NNE","NNE",4,9,53,22,1020.1,1015.4,0,0,12.6,22.3,FALSE,FALSE
"137027","2011-08-13","AliceSprings",3.6,25.4,0,3.8,10.7,"SSE",30,"NNE","NW",7,6,44,21,1020.3,1016.8,0,0,14.7,24.7,FALSE,FALSE
"137028","2011-08-14","AliceSprings",4.4,25,0,4,10.8,"S",31,"ESE","S",4,19,44,17,1022.9,1019,0,0,14.4,24.5,FALSE,FALSE
"137029","2011-08-15","AliceSprings",3.9,27.3,0,5.2,10.9,"SSE",28,"NNW","S",7,13,34,12,1021.1,1015.9,0,0,18,26.3,FALSE,FALSE
"137030","2011-08-16","AliceSprings",7.2,30.7,0,7,10.1,"NNW",48,"NNW","NW",28,28,19,11,1015.1,1009.1,0,1,20.9,30.1,FALSE,FALSE
"137031","2011-08-17","AliceSprings",8.4,19.8,0,10.2,10.2,"SW",48,"S","SSW",26,17,29,12,1020.8,1018.3,0,NA,12.7,19.4,FALSE,FALSE
"137032","2011-08-18","AliceSprings",1.1,19.9,0,4,11,"ESE",43,"SE","ESE",24,17,38,25,1025.5,1022.8,0,0,11.6,19.4,FALSE,FALSE
"137033","2011-08-19","AliceSprings",0.7,22.2,0,5.4,11,"SE",37,"ENE","SE",6,20,41,16,1026.8,1022.3,1,1,11.2,21.9,FALSE,FALSE
"137034","2011-08-20","AliceSprings",2.1,22.4,0,5.2,11,"ESE",35,"ESE","SE",11,20,51,23,1027.2,1023.1,0,0,12.4,22,FALSE,FALSE
"137035","2011-08-21","AliceSprings",2.6,23.2,0,5,11,"ENE",39,"E","ESE",11,22,47,22,1027.9,1023.8,0,0,13.2,22.4,FALSE,FALSE
"137037","2011-08-23","AliceSprings",3,24.5,0,4.6,11,"ESE",48,"ESE","ENE",9,19,33,14,1027.7,1023.4,0,0,14.7,24,FALSE,FALSE
"137038","2011-08-24","AliceSprings",2.7,24.9,0,7.4,11.1,"E",35,"E","E",4,13,29,12,1026.1,1021.3,0,0,14.9,24.5,FALSE,FALSE
"137039","2011-08-25","AliceSprings",4.2,26.7,0,6.8,11.1,"ESE",33,"ENE","SSW",11,9,28,16,1023.4,1019.7,0,0,18.8,25.9,FALSE,FALSE
"137040","2011-08-26","AliceSprings",6,26.1,0,6.4,11.2,"SSE",33,"E","ESE",9,20,29,12,1022.9,1018.9,0,1,17.6,25.4,FALSE,FALSE
"137041","2011-08-27","AliceSprings",4.1,26.1,0,5.2,11.1,"E",31,"W","S",6,13,26,11,1023.4,1019.5,0,0,16.4,25.5,FALSE,FALSE
"137042","2011-08-28","AliceSprings",4.5,28.3,0,5.8,11.3,"SW",28,"E","SSW",6,13,25,7,1023,1018.2,0,0,18.4,27.6,FALSE,FALSE
"137043","2011-08-29","AliceSprings",6,28.6,0,7,11.2,"SE",31,"E","ESE",2,11,22,9,1022.8,1018.6,0,1,19.1,27.9,FALSE,FALSE
"137044","2011-08-30","AliceSprings",7.5,32.1,0,8.2,11.2,"N",30,"NNE","E",9,9,20,10,1022.4,1018,1,2,22.4,28.2,FALSE,FALSE
"137045","2011-08-31","AliceSprings",6.1,29.1,0,6.6,11.3,"ESE",41,"NE","SE",9,24,21,8,1021.8,1017.6,0,1,20.7,28.3,FALSE,FALSE
"137046","2011-09-01","AliceSprings",8.2,28.6,0,8.8,11.3,"E",43,"NE","E",15,26,17,8,1019.9,1015.5,0,1,20.8,28.1,FALSE,FALSE
"137047","2011-09-02","AliceSprings",6.4,29.1,0,9,11.4,"ESE",39,"NE","ENE",9,22,20,6,1019.8,1014.7,0,0,20.1,28.8,FALSE,FALSE
"137048","2011-09-03","AliceSprings",6.1,31.3,0,4.2,10.5,"N",41,"E","WNW",6,20,21,6,1017,1013.1,0,0,18.3,30.5,FALSE,FALSE
"137049","2011-09-04","AliceSprings",10,27.3,0,7.6,10.4,"SSW",31,"SSW","SSE",19,15,43,20,1021,1016.9,0,0,18,26.8,FALSE,FALSE
"137050","2011-09-05","AliceSprings",9.1,30.1,0,5.6,9.3,"ENE",39,"ESE","NNE",2,9,43,16,1021.6,1016,1,1,17,29.7,FALSE,FALSE
"137051","2011-09-06","AliceSprings",12,28.9,0,7.6,8.6,"SSW",41,"NNW","S",7,19,28,15,1019.1,1015.8,6,2,21,28.4,FALSE,FALSE
"137052","2011-09-07","AliceSprings",13.7,22.2,0,6.6,6.2,"E",31,"ESE","E",17,19,41,26,1019.2,1014.6,7,5,16.3,21.9,FALSE,FALSE
"137054","2011-09-09","AliceSprings",4.3,19.4,0,NA,NA,"SSE",52,"SSE","SE",35,31,49,26,1026.6,1024,NA,NA,13.2,18.9,FALSE,FALSE
"137055","2011-09-10","AliceSprings",2.8,20.2,0,13.6,11.3,"SE",48,"SE","S",30,20,32,17,1028.2,1023.7,0,1,13.9,19.7,FALSE,FALSE
